energy_0_1_0.05,entropy_0_1_0.05,contrast_0_1_0.05,homogeneity_0_1_0.05,correlation_0_1_0.05,mean_0_1_0.05,std_dev_0_1_0.05,energy_0_1_0.25,entropy_0_1_0.25,contrast_0_1_0.25,homogeneity_0_1_0.25,correlation_0_1_0.25,mean_0_1_0.25,std_dev_0_1_0.25,energy_0_3_0.05,entropy_0_3_0.05,contrast_0_3_0.05,homogeneity_0_3_0.05,correlation_0_3_0.05,mean_0_3_0.05,std_dev_0_3_0.05,energy_0_3_0.25,entropy_0_3_0.25,contrast_0_3_0.25,homogeneity_0_3_0.25,correlation_0_3_0.25,mean_0_3_0.25,std_dev_0_3_0.25,energy_1_1_0.05,entropy_1_1_0.05,contrast_1_1_0.05,homogeneity_1_1_0.05,correlation_1_1_0.05,mean_1_1_0.05,std_dev_1_1_0.05,energy_1_1_0.25,entropy_1_1_0.25,contrast_1_1_0.25,homogeneity_1_1_0.25,correlation_1_1_0.25,mean_1_1_0.25,std_dev_1_1_0.25,energy_1_3_0.05,entropy_1_3_0.05,contrast_1_3_0.05,homogeneity_1_3_0.05,correlation_1_3_0.05,mean_1_3_0.05,std_dev_1_3_0.05,energy_1_3_0.25,entropy_1_3_0.25,contrast_1_3_0.25,homogeneity_1_3_0.25,correlation_1_3_0.25,mean_1_3_0.25,std_dev_1_3_0.25,energy_2_1_0.05,entropy_2_1_0.05,contrast_2_1_0.05,homogeneity_2_1_0.05,correlation_2_1_0.05,mean_2_1_0.05,std_dev_2_1_0.05,energy_2_1_0.25,entropy_2_1_0.25,contrast_2_1_0.25,homogeneity_2_1_0.25,correlation_2_1_0.25,mean_2_1_0.25,std_dev_2_1_0.25,energy_2_3_0.05,entropy_2_3_0.05,contrast_2_3_0.05,homogeneity_2_3_0.05,correlation_2_3_0.05,mean_2_3_0.05,std_dev_2_3_0.05,energy_2_3_0.25,entropy_2_3_0.25,contrast_2_3_0.25,homogeneity_2_3_0.25,correlation_2_3_0.25,mean_2_3_0.25,std_dev_2_3_0.25,energy_3_1_0.05,entropy_3_1_0.05,contrast_3_1_0.05,homogeneity_3_1_0.05,correlation_3_1_0.05,mean_3_1_0.05,std_dev_3_1_0.05,energy_3_1_0.25,entropy_3_1_0.25,contrast_3_1_0.25,homogeneity_3_1_0.25,correlation_3_1_0.25,mean_3_1_0.25,std_dev_3_1_0.25,energy_3_3_0.05,entropy_3_3_0.05,contrast_3_3_0.05,homogeneity_3_3_0.05,correlation_3_3_0.05,mean_3_3_0.05,std_dev_3_3_0.05,energy_3_3_0.25,entropy_3_3_0.25,contrast_3_3_0.25,homogeneity_3_3_0.25,correlation_3_3_0.25,mean_3_3_0.25,std_dev_3_3_0.25,label
62276799,13.38170607,31.91358675,0.7859865125,0.9969398632,57.54465339,72.24650406,91859669,13.21802124,1646.896565,0.8106657976,0.5022074284,23.00984157,40.67963311,87802302,13.40987368,115.5897212,0.8243215835,0.9757413315,39.1852738,48.8347958,3933074,11.54858831,5091.437852,0.8668999823,0.3069762086,15.62554029,60.63707129,62072549,13.38165882,31.2449879,0.7869054366,0.9970041962,57.54512397,72.24917725,90253158,13.22016787,1367.144878,0.8239705438,0.5828161356,22.95459717,40.48954296,92087965,13.41107087,35.90625428,0.8279965716,0.9923914923,39.17810566,48.59940445,3589594,11.57754132,3852.319842,0.8785898805,0.4922584944,16.14622683,61.61148448,62390066,13.38141433,30.79146323,0.7879022723,0.9970483568,57.544903,72.25743208,92060826,13.19486196,914.8056951,0.8548200429,0.7748089332,24.92193592,45.08033817,87504585,13.40977648,41.44048598,0.8311487533,0.9912930763,39.1681371,48.80544833,7171280,11.70647116,905.431392,0.9404501113,0.8919207237,18.10443857,64.74202817,62247998,13.38147084,31.46005149,0.7868925668,0.9969841204,57.54524721,72.25568827,90636040,13.20556081,1484.790354,0.8212570923,0.5991853554,24.02384921,43.04416588,92110680,13.40964031,57.17832273,0.8253455088,0.9879891982,39.27881637,48.81136736,4413960,11.62459145,3865.52509,0.8739698668,0.5102062633,16.87133376,62.83392222,12
157884209,14.21878298,46.53868197,0.6726039034,0.9952183709,97.75890962,69.7677208,201847371,14.08039575,2108.76279,0.7230089831,0.4327954163,37.37951832,43.11200591,192069672,14.23287845,322.1651522,0.7557710068,0.9303232058,67.04817916,48.08819891,11526320,11.99048211,5382.151338,0.8506230873,0.3285875438,17.30299519,63.29840528,157654353,14.21894433,44.99967273,0.6740006528,0.9953754121,97.75923435,69.75954254,199640688,14.10722066,1702.335203,0.7646743265,0.4292344613,35.27397698,38.61448343,191144899,14.23396608,53.34278967,0.7704900175,0.987988046,66.58149364,47.12647692,3732465,11.72181022,3378.123874,0.8969942662,0.4756061569,13.52893713,56.7420065,157609215,14.21910627,43.64655702,0.6756474431,0.9955131618,97.75776383,69.74937526,200507682,14.13201355,658.6365722,0.8173208487,0.7231957256,33.57133058,34.49154909,190196224,14.23570084,17.01123887,0.7890435377,0.9960857358,65.97374494,46.62060421,3288531,11.62280321,730.204793,0.9645192913,0.8753931503,12.2412282,54.12165552,157621183,14.21895091,45.15196504,0.6741863192,0.9953596354,97.7593402,69.75860303,199539545,14.10608134,1748.430238,0.7674333676,0.4201423213,35.36810182,38.82665698,191136059,14.2345616,45.41040817,0.7751384876,0.9897345129,66.54146654,47.03517051,3547994,11.70311181,3342.961258,0.8983597476,0.4721246766,13.28359237,56.26036161,12
172968902,14.27229314,77.39319285,0.5501849448,0.9904342841,113.8466983,63.61202354,214863586,14.11484873,2910.508297,0.6232388175,0.364411298,45.84350888,47.85934494,206100457,14.29293058,231.0102074,0.6697551152,0.9370570126,77.53595698,42.85037853,13527557,12.27217709,7722.646611,0.783329677,0.3167692269,25.22631322,75.20248297,172608786,14.27238553,75.58687522,0.5513645921,0.9906558284,113.8468493,63.60618742,213308303,14.13314338,2407.77235,0.6545292837,0.379446935,43.66254648,44.05924731,202277343,14.29351888,73.11693495,0.6820544525,0.9797116107,77.57429266,42.45481668,8070552,12.20678065,5712.141963,0.8182872999,0.4744156642,23.95282097,73.7255745,172694322,14.27260266,73.43960679,0.553048225,0.9909160689,113.8456615,63.58796105,213850568,14.15258992,1139.547418,0.7220545058,0.647660039,41.61247875,40.22882557,205513078,14.29549977,24.25856749,0.7084407081,0.9930881544,76.83427599,41.89723188,5069596,12.02815732,1124.277825,0.9424183735,0.8788881367,20.08045566,68.14666804,172404453,14.27250259,75.22329043,0.5519252338,0.9906975781,113.8469579,63.59525833,212243300,14.14321572,2269.352649,0.6678793384,0.3609750778,42.63824701,42.14978937,202202596,14.29536856,61.89769366,0.6921706999,0.9826819069,77.53529837,42.27956647,6098052,12.11824496,5331.31814,0.8334009803,0.471253202,21.99569533,71.01420027,12
239469816,14.61494817,24.2985632,0.752874676,0.9973660836,114.2924807,67.92873816,293208938,14.55945374,782.1637617,0.7910931782,0.5850884253,37.57826675,30.70059658,275074604,14.62147113,97.57127581,0.8254671792,0.9767749358,77.36853547,45.84011408,5256681,11.66127268,3016.828925,0.9190822875,0.3337252376,9.390731323,47.57768129,239214500,14.61496422,23.86447324,0.7538750244,0.9974130848,114.2936147,67.9280408,292792966,14.56819721,627.9088142,0.8265112137,0.6312650568,37.09557567,29.18045365,273301610,14.62168642,39.32189642,0.8287431175,0.990675628,77.78453255,45.92751429,3823174,11.62848192,2232.854849,0.9304640216,0.4967186419,9.162975194,47.0947957,239246305,14.61501739,23.26624257,0.7550778305,0.9974775489,114.2926445,67.92287463,293263527,14.57366552,350.1430856,0.8672814414,0.7794314105,36.71371221,28.17607194,275081440,14.62236125,14.94054101,0.838579821,0.9963904111,77.12218799,45.50132955,3047405,11.50497194,478.5290846,0.9758199464,0.8783919467,8.089011748,44.35668149,239078773,14.61500207,23.69654486,0.7540642624,0.9974310384,114.2935707,67.92474078,292353575,14.57446439,566.6024206,0.8296402404,0.6401133533,36.72352368,28.05883967,273110844,14.62212422,34.78601277,0.8330596537,0.9917377252,77.77893574,45.89003874,3132820,11.56484949,2155.202774,0.9341603616,0.4853366675,8.619378,45.75527033,61
141505907,14.14784131,31.43444411,0.7065134993,0.9966500048,99.50150638,68.50905835,188937364,14.05967663,1082.392015,0.7824854557,0.5476657125,34.28904773,34.58440029,174150605,14.1594523,141.0822017,0.7892111196,0.9672541443,67.60083934,46.42312828,4328907,11.41356539,3398.355512,0.9080150514,0.3400633725,10.73932046,50.72409163,141313805,14.14786603,30.83380454,0.7073998845,0.9967138957,99.50232701,68.50781442,187630560,14.07042571,893.8572106,0.80961038,0.588868834,33.71417474,32.9665516,173858339,14.15975786,58.36391166,0.7978339003,0.9863795113,67.79895981,46.29619259,3148986,11.39045316,2532.382205,0.920001117,0.502862155,10.58051896,50.44977185,141420236,14.14791204,30.13541084,0.7084473457,0.9967879425,99.50134787,68.50372052,188787817,14.0734512,495.0457882,0.8454943163,0.7654500887,33.4939671,32.48215225,173627682,14.16025008,30.96112874,0.8108498253,0.9926846172,67.31537443,46.01077102,2536107,11.2895092,545.3826747,0.9719397792,0.8820655627,9.559990844,48.07050567,141208114,14.14788923,30.73453822,0.7075487516,0.9967243099,99.50228418,68.50608805,187491382,14.07405704,860.8832064,0.8130821498,0.5904351278,33.51265359,32.41507032,174125706,14.16015926,52.12516753,0.8002845609,0.9878193428,67.79056543,46.26558265,2652924,11.34600846,2469.410288,0.9231390442,0.4957918469,10.14302881,49.46757785,61
158673181,14.25248966,22.17371735,0.7734135689,0.9978000544,91.90275045,70.9980321,212386391,14.16768777,1063.783003,0.8097777958,0.54054154,31.49320619,34.02105537,190809914,14.26247428,132.7347323,0.8320456439,0.9714483283,62.43899737,48.21801465,4121102,11.45514312,3063.65155,0.9189908033,0.3201826034,9.336515165,47.45912855,158536482,14.25249163,21.76739862,0.774359198,0.9978403796,91.90331971,70.99823315,211229792,14.17480822,874.90707,0.8397724115,0.6003223804,31.19002695,33.0809912,191523101,14.2627048,70.44541845,0.8354924818,0.984859652,62.70181712,48.23793345,3385220,11.44136741,2264.706703,0.9293378994,0.4947880793,9.261952346,47.32916599,158614450,14.25253227,21.23700468,0.7753424269,0.997892817,91.90254896,70.99511423,212797512,14.17716964,476.6305123,0.8760959714,0.7764607974,30.99576211,32.64802881,190537899,14.26321773,28.47838929,0.8418157566,0.9937791421,62.19148777,47.84826185,2997401,11.35318656,490.7873661,0.9745454708,0.8806478696,8.469124164,45.33317457,158422840,14.25252683,21.63910742,0.7744138279,0.9978529894,91.9033492,70.99627678,211263386,14.18133121,804.9893141,0.8422303618,0.6095308916,30.84558068,32.10427888,191192594,14.26327079,43.87116448,0.8369089901,0.9904993524,62.58380567,48.05569777,2833620,11.3854063,2180.836143,0.9329686571,0.4881927606,8.776918478,46.14453425,61
208193999,14.51615462,14.24177371,0.8312052926,0.9986469914,90.80641111,72.558469,277031775,14.45516765,739.1097525,0.8410963503,0.6147094638,29.9928066,30.96898176,243038389,14.52379338,113.1559255,0.882788356,0.9766851615,61.63236829,49.26914005,3830456,11.39497412,2170.733993,0.9428271335,0.3242474831,6.577770154,40.06772085,208144228,14.5161551,13.94880502,0.8323073755,0.9986748421,90.80720779,72.55895764,275988543,14.45969667,595.2039085,0.871388991,0.678135163,29.84291932,30.40685006,241985824,14.52390243,32.26566023,0.8832920259,0.9933233919,61.78518807,49.16417045,3072929,11.37781655,1594.869349,0.9504171347,0.4992871772,6.50494211,39.89653699,208258283,14.51614952,13.66330643,0.8333858657,0.9987019497,90.80640131,72.55852821,277111949,14.45502909,340.6310204,0.9032586247,0.8230794546,30.01392459,31.02599134,242992031,14.52411927,23.61950891,0.8838185986,0.9950931798,61.49668709,49.06727623,4221120,11.40971158,363.4119777,0.9793054915,0.8881960532,6.664370252,40.30505545,208161830,14.51615008,13.95635237,0.8322947824,0.9986741361,90.80719462,72.55925613,275990674,14.45882816,602.790249,0.8710183315,0.6767846037,29.88470871,30.53556372,242246837,14.52388978,36.66736747,0.8826134088,0.9924292476,61.82433411,49.21825788,3134673,11.38537431,1591.041343,0.950309061,0.5039954859,6.552733092,40.03658907,61
234233947,14.58658587,20.64467312,0.6577894517,0.9975045122,125.3952327,64.32122807,300472933,14.53881192,769.1669117,0.7219237216,0.557304896,40.88293614,29.47368908,247349336,14.59431542,136.516888,0.7857107968,0.9638131813,84.98670564,43.43820069,3363227,11.39059322,2575.030323,0.9316980054,0.3322673801,7.935556831,43.90548802,234065611,14.5865849,20.28697217,0.659099269,0.9975478372,125.3963246,64.32236364,299668975,14.54280854,642.3178002,0.7644179972,0.6103983888,40.66665592,28.71034254,240843547,14.59409027,54.16332757,0.7897563955,0.9856695971,85.38780249,43.47605502,2985259,11.38694572,1910.785646,0.9399064307,0.5059725089,7.946803306,43.97184812,234311992,14.58659141,19.90968736,0.6608348451,0.9975933603,125.3951408,64.32128193,300153988,14.54073603,376.6568013,0.8156241849,0.7772591499,40.74375183,29.07754615,247857351,14.59439286,31.31378471,0.8039113198,0.9916314721,84.81055387,43.2583924,3437857,11.43744962,471.4440411,0.9747011657,0.8831433341,8.314170366,44.91246753,234036485,14.58659091,20.26997902,0.659447389,0.9975498221,125.3962212,64.32145645,299659944,14.54365711,633.015046,0.7676564926,0.6117193888,40.61219677,28.55023533,240027077,14.59425196,48.10404664,0.7974724853,0.9872512635,85.36600267,43.43944555,2926853,11.38100926,1915.825269,0.9400306408,0.5018992399,7.900744353,43.85010797,62
247139215,14.6794905,38.67359027,0.6269829616,0.9960130711,105.2184286,69.65231707,319122840,14.57942538,1434.373589,0.7016033977,0.4986649585,37.35814532,37.82630646,289883501,14.69241985,214.7967128,0.7472777355,0.9521525868,71.70019168,47.38619474,10076725,12.1798454,4396.547012,0.8796929309,0.3323380671,13.94375513,57.38225217,246788423,14.67954863,37.76098588,0.6280364064,0.9961068667,105.2189679,69.64975178,317545057,14.59442299,1173.91994,0.7319536722,0.5291151578,36.3273496,35.30977728,286222509,14.692812,43.05932261,0.7570365152,0.9902149577,71.60516323,46.9135416,6141929,12.1271755,3290.633697,0.8979896885,0.4836776923,13.38956609,56.44629431,247071128,14.67959708,36.88668696,0.6296867295,0.9961965735,105.2178601,69.64578888,319101261,14.59919973,597.7657509,0.7837571816,0.748090232,35.94672622,34.4478163,289345437,14.69343025,27.16690108,0.7758197511,0.9937532366,71.11103098,46.63808096,6244233,12.06126224,717.1705507,0.9624963752,0.879575065,12.48010668,54.56694791,246789083,14.67954633,37.78609881,0.6285843696,0.9961042267,105.2193019,69.64929757,317316249,14.59265439,1206.769876,0.7403332183,0.5250485598,36.46480391,35.64724508,285447652,14.69276282,50.7450254,0.7640845038,0.9884818783,71.6372534,46.9409316,5997376,12.08285939,3105.769835,0.9027945959,0.4913200128,12.80010179,55.24914342,62
268077889,14.68580107,46.13254508,0.5833429751,0.9956904582,116.844663,73.16777979,313656505,14.59890719,1486.332565,0.6571166976,0.5017053348,41.23125621,38.62146847,268416814,14.69915763,261.1450657,0.7220452226,0.9472216557,79.73883943,49.74392989,11995645,12.21357992,4665.121812,0.8684226273,0.3278578854,14.78067616,58.90573457,267792501,14.6858798,44.96108199,0.5846897054,0.9957994226,116.8452374,73.16368786,311283757,14.6143093,1236.41087,0.6913649133,0.5141998312,39.93059028,35.67548363,261967159,14.69884999,51.23567115,0.7354826984,0.9894572722,79.56264583,49.29892578,5937945,12.15088458,3569.910512,0.8914568019,0.4683323362,14.14102422,57.93822548,267876002,14.68595134,43.83376614,0.5863762184,0.9959040672,116.8439862,73.15764246,312948027,14.62355619,551.6144612,0.7485242899,0.7594391073,39.14852866,33.86311593,266843122,14.69950014,22.7335648,0.7580553958,0.9952337681,78.87218082,48.84019971,5256619,12.01048493,726.1122407,0.9639623186,0.8758471099,12.23194005,54.07554976,267651478,14.6858702,44.98615272,0.5850643118,0.9957970139,116.8453615,73.16311478,311402344,14.61177932,1276.482222,0.700105874,0.5135804312,40.16929729,36.2272613,261114099,14.69876135,59.57163505,0.7425482358,0.9877454706,79.58348557,49.30595425,5412792,12.04017147,3140.066541,0.9031064082,0.4801328536,12.64679041,54.9524536,62
208913556,14.47188064,22.75176315,0.7114958178,0.9979779308,106.2852055,75.01222713,266512525,14.40724449,956.6964333,0.7619089305,0.5818452558,35.66446141,33.81832007,223895591,14.48194247,142.0084269,0.8109096322,0.9724665827,72.16332804,50.78629131,4337719,11.56400995,2904.939816,0.9230900591,0.3308752503,8.974284065,46.57740833,208772278,14.47186069,22.40668622,0.7127288176,0.9980087174,106.2861763,75.01444303,265320245,14.40927261,820.2917378,0.7938920044,0.6353570439,35.59961353,33.5337804,219314142,14.48165961,66.4663398,0.8140702731,0.9871549728,72.47041302,50.86925983,4180671,11.59833304,2197.824631,0.929640318,0.5122894348,9.319306952,47.45430249,208896548,14.47188428,21.93021165,0.7141492623,0.9980509445,106.2851692,75.01218721,266585899,14.40876914,470.7885705,0.8382470794,0.7910837244,35.56754604,33.56306701,223861253,14.48224172,30.06087819,0.8237047599,0.9941050642,71.92522724,50.49938793,4365395,11.56486167,505.3654439,0.9718011783,0.8836492934,8.97873467,46.58906318,208615995,14.47190681,22.27468774,0.7129724563,0.9980202776,106.2860306,75.01121585,264772509,14.41613548,749.3866542,0.7990752775,0.6419697873,35.1566262,32.34709077,218987880,14.48215406,34.95514597,0.8187867508,0.9931930929,72.32645642,50.67622197,3427433,11.53051436,2110.925774,0.933884188,0.50186454,8.731284675,46.0177026,62
188190249,14.36210887,22.00491514,0.6702092096,0.9973139737,124.609859,64.00504807,240224930,14.30953807,832.3107785,0.7570626999,0.5492818765,40.99033438,30.38134495,203948906,14.36947291,170.3136348,0.7896944219,0.9548628645,84.60825659,43.43757729,2700098,11.08754632,2332.87066,0.9380237945,0.3454961603,7.317210698,42.2041474,187980778,14.36215894,21.44011055,0.6714873509,0.9973826539,124.6105909,64.00184092,239647061,14.32408895,601.140705,0.7971184084,0.603139773,40.04490852,27.51730018,197325720,14.36944099,40.27851194,0.7974594404,0.9892284788,84.78999678,43.2421987,1448042,10.93137529,1614.173485,0.9516102561,0.4806442238,6.326214256,39.40935148,188168072,14.36215873,21.17666006,0.6725258764,0.9974147879,124.6094566,64.00149966,239790386,14.32165108,355.9014864,0.8323628843,0.7720121862,40.13212409,27.93468789,203657255,14.36972903,17.6783871,0.8118907375,0.9951946935,84.08746002,42.89165223,1725273,10.97354827,398.064572,0.9806600666,0.8763011789,6.56655512,40.10352275,188067212,14.36210761,21.74426212,0.6712471942,0.9973458599,124.6107659,64.00588665,239741509,14.31333945,739.019231,0.7904502642,0.5803651472,40.79114219,29.66885189,197146975,14.36939979,70.59051142,0.8017579101,0.981221569,84.90718099,43.35629969,3119903,11.14261869,1854.279435,0.9408650818,0.507028045,7.737475022,43.35393737,62
158083424,14.17400751,45.17324376,0.5495239337,0.9952044037,138.8552415,68.65403645,178286710,14.10899475,1323.283103,0.6300887957,0.4922273578,47.6041158,36.10807496,116168657,14.18374902,192.7562682,0.7180910811,0.9550315343,94.31389886,46.31278745,5965443,11.45632176,4033.457916,0.8811130486,0.3359424062,12.84984782,55.12291321,157960816,14.17406803,44.13114021,0.5506862793,0.9953143532,138.8558149,68.64905361,177147142,14.12066121,1135.556177,0.6643054687,0.4926855331,46.43595636,33.4676921,115497862,14.18340726,55.71038083,0.7274369312,0.9869509174,94.51848717,46.2189038,3159318,11.52843072,3732.081912,0.8891168287,0.4432747377,14.12080697,57.90941488,157861840,14.17416088,42.9080696,0.552756306,0.9954429574,138.8544971,68.63960864,178273554,14.13258131,484.7976654,0.7324849097,0.7421054873,45.23074393,30.67202679,115227935,14.18424425,11.22307003,0.7545546026,0.997308448,93.58747079,45.67706932,1896134,11.1849534,619.0665548,0.9710362293,0.8714996336,9.976939343,49.09827988,157720645,14.17409645,43.94938753,0.5516254901,0.9953332313,138.8560132,68.64597035,177658535,14.12448552,1059.490077,0.6856603778,0.5010326549,46.07096144,32.59715548,114297777,14.1837523,38.19260648,0.741835952,0.9910272802,94.46141947,46.14979828,2748716,11.2273164,2566.102132,0.9203591365,0.4878459552,10.41361388,50.07255408,62
91211323,13.60313781,39.49421719,0.6736052932,0.9964055496,88.03420879,74.12820678,110699218,13.4653255,2013.362583,0.7281879784,0.4573846179,33.79158548,43.06492043,106038707,13.62081743,131.7648042,0.7711413703,0.9736915481,59.76115664,50.04949617,4430275,11.42397325,5181.212936,0.8601385992,0.321557913,16.30493766,61.77053735,91137581,13.60312022,38.6946754,0.6750112561,0.996478459,88.03484691,74.12970067,110039716,13.47015248,1707.810369,0.7585258653,0.5259209346,33.53422025,42.4356531,104619139,13.62079345,75.06848027,0.7800657885,0.9851112705,60.0869535,50.21500776,4075794,11.42634707,3794.766314,0.8762975497,0.5063641772,16.40104303,61.97727349,91275699,13.60318641,37.73007699,0.6763959054,0.9965658824,88.03398696,74.1257852,110730515,13.47177767,955.1289451,0.8048649181,0.7288344741,33.26326067,41.96085502,105870198,13.62164746,28.76050929,0.7930314508,0.9941942596,59.58044988,49.77498574,3585662,11.36071651,836.0534584,0.9526376466,0.8844165944,15.35687344,60.11866174,91065417,13.60320641,38.52984751,0.6749392904,0.9964930589,88.03468276,74.12546396,109939078,13.47854693,1608.373266,0.7568962163,0.5205079786,32.84646196,40.94803714,104501854,13.62204291,43.41437116,0.7808118201,0.9912959773,59.91932644,49.94504643,3501063,11.39074246,3753.385997,0.8803018236,0.4971572032,15.86887173,61.0718903,44
133679479,14.03236257,33.63595082,0.709042763,0.9968332085,77.60747833,72.87407382,169508865,13.89245651,1692.390446,0.7588068351,0.4974817713,29.57696388,41.03111006,159229350,14.05023901,122.1383893,0.7993233746,0.9748515393,52.70987122,49.27834731,5500984,11.7598629,4303.613564,0.8848475667,0.326815028,13.47882878,56.53622842,133500495,14.03231559,33.11813524,0.7100731597,0.9968821833,77.6079935,72.87667992,168379367,13.8934772,1485.421934,0.7800057939,0.5598904495,29.63785506,41.07510691,160099460,14.05020532,84.50524029,0.8056379327,0.9827514786,53.03236942,49.49287596,6121963,11.81347454,3301.37547,0.8925341738,0.5095078715,14.23690457,58.00814185,133607408,14.03240911,32.27972825,0.711553164,0.9969607033,77.6071667,72.87177443,169423519,13.89828926,814.2189657,0.8267055885,0.7469709709,29.17880847,40.10784843,159243618,14.05117656,33.2832782,0.8178373094,0.9930844786,52.58399843,49.05479797,4846763,11.71704979,704.9352251,0.9605841847,0.8854872285,12.93819528,55.47795537,133355619,14.03245892,32.80005165,0.7103877465,0.9969115977,77.60798304,72.87042082,167631319,13.9096095,1327.875547,0.7892510041,0.5528270562,28.56238701,38.52813997,159902092,14.05186895,43.21539876,0.8086047889,0.9910651444,52.85485018,49.17615327,4132538,11.70665212,3088.09267,0.9031474233,0.4966319099,12.86593157,55.380524,44
120472980,13.92264515,36.05415043,0.6989527224,0.9966016302,81.80764815,72.83510464,148794249,13.78845794,1664.8619,0.7482023307,0.4986445075,30.81707887,40.74218195,142878490,13.94051822,131.6998162,0.7909614104,0.9728337539,55.57754129,49.23689362,5361425,11.64475876,4445.213456,0.879830732,0.3301282869,14.03420478,57.59230649,120237569,13.92263676,35.38184503,0.7002524649,0.9966650981,81.80834769,72.83618325,147327492,13.79441641,1416.285243,0.7766361045,0.5563157345,30.50858423,39.94795449,144212191,13.94051644,73.4769078,0.8002632399,0.9849004424,55.83482952,49.32775197,4744362,11.64503722,3283.582904,0.8938013304,0.5082841375,14.10428946,57.77626767,120404900,13.92270511,34.5318294,0.7014829401,0.9967448624,81.80755478,72.8322356,148550892,13.79699525,783.5224201,0.8201585499,0.7478549944,30.24259492,39.41785909,142711239,13.94122572,36.69830557,0.8111385339,0.9923658506,55.45054728,49.028472,4107293,11.57929327,720.5424828,0.9596746155,0.8851638596,13.19735421,56.00434208,120155159,13.92271815,35.19465094,0.7001236785,0.9966823909,81.80831962,72.83233077,147270007,13.8030502,1329.584427,0.7769107069,0.5536169388,29.9350381,38.59073936,143728023,13.94181434,43.14703912,0.7992680964,0.9910525469,55.71051579,49.10497646,3911348,11.59508365,3212.283364,0.898479979,0.4978405862,13.45529759,56.54887658,44
124629842,13.95200366,26.40547478,0.7112691633,0.9974675554,95.99532884,72.21288195,151865231,13.86021247,1241.410957,0.7566025286,0.5216525913,33.45371358,36.03193646,144694881,13.96572986,118.1960841,0.8089071514,0.9750802797,65.08842811,48.70387665,3014700,11.31317541,3669.455436,0.9040411762,0.3177018847,11.21982743,51.86515036,124528208,13.95195081,26.00180327,0.7126480441,0.9975065355,95.99622903,72.21672985,151243782,13.8574745,1084.499806,0.7863982708,0.5945068565,33.71639403,36.57681541,145818530,13.96533918,73.62757663,0.8133683011,0.9846164532,65.48871197,48.92434134,3476326,11.38615458,2808.421536,0.9092568183,0.5129711796,12.07611209,53.70252304,124707493,13.95194421,25.50487126,0.7137969289,0.9975541785,95.99531187,72.21657444,152369669,13.84950369,666.8357578,0.8277306204,0.7664291972,34.18002839,37.79144481,144538641,13.96574354,39.0840704,0.8194340901,0.9917685006,65.10806555,48.73181187,4573901,11.44584794,689.222339,0.958976425,0.8859222764,12.72333546,54.9729056,124458753,13.95200004,25.91250645,0.7124429721,0.9975149081,95.99620415,72.2139581,151267753,13.86414916,1017.075953,0.7866605029,0.5961967419,33.2824355,35.49417397,145670792,13.9663153,38.97352321,0.8125937557,0.9917767811,65.33681913,48.68541175,2970868,11.33441877,2728.302537,0.9134734752,0.5046302765,11.49341253,52.48342806,44
154301042,14.17434124,21.33234995,0.7729771712,0.9980558655,84.13222445,74.07268117,195004064,14.07348659,1275.644927,0.7904200845,0.5203539805,29.72389224,36.46096961,181602750,14.18630616,88.95870589,0.8491710989,0.9822176952,57.00390083,50.01505993,5496711,11.63291841,3466.952538,0.907700559,0.3347223676,10.87716157,51.03306866,154215283,14.17426839,20.88923351,0.7742085677,0.9980964733,84.13289734,74.07704068,194316273,14.06994885,1096.33595,0.8184506972,0.6032690162,30.0351023,37.16733872,181549721,14.18555416,53.50326604,0.8488877327,0.9894113586,57.3544859,50.26568173,5205420,11.66938115,2594.151275,0.915201395,0.5212825069,11.31854299,52.03936779,154422917,14.17427405,20.37128241,0.7756376605,0.9981436275,84.13211036,74.07616353,195530289,14.06407966,644.5247468,0.8603307919,0.7763433742,30.31805023,37.95512532,181603466,14.18604857,20.75144453,0.8529093368,0.9958304872,56.90366883,49.88655331,6342237,11.68126456,584.7866645,0.9629864903,0.8924059422,11.38381801,52.11875419,154096642,14.17434984,20.81275592,0.7742748331,0.9981032405,84.13289534,74.07310297,194233622,14.08057263,1026.198051,0.8209471784,0.5940674338,29.41041252,35.54876663,181538625,14.1870987,20.56226346,0.8513666218,0.9958878001,57.20452977,50.00361618,4752704,11.62826446,2544.833954,0.9181053476,0.5125304641,10.87697103,51.07733185,44
